503404.957,7517898.162,600.010
503409.206,7517895.527,599.982
503413.455,7517892.891,599.346
503417.704,7517890.255,598.731
503421.952,7517887.619,597.953
503426.201,7517884.983,597.235
503430.450,7517882.347,596.851
503434.699,7517879.711,596.455
503438.948,7517877.075,596.039
503443.196,7517874.439,595.765
503447.445,7517871.803,595.715
503451.694,7517869.167,595.665
503455.943,7517866.532,595.343
503460.191,7517863.896,595.074
503464.440,7517861.260,594.996
503468.689,7517858.624,594.987
503472.938,7517855.988,594.978
503477.186,7517853.352,594.981
503481.435,7517850.716,594.986
503485.684,7517848.080,594.993
503489.933,7517845.444,595.000
503494.181,7517842.808,595.652
503498.430,7517840.173,596.170
503502.679,7517837.537,596.440
503506.928,7517834.901,596.710
503511.177,7517832.265,596.881
503515.425,7517829.629,597.014
503519.674,7517826.993,596.933
503523.923,7517824.357,596.949
503528.172,7517821.721,596.965
503532.420,7517819.085,596.678
503536.669,7517816.449,596.378
503540.918,7517813.813,596.061
503545.167,7517811.178,595.762
503549.415,7517808.542,595.493
503553.664,7517805.906,595.192
503557.913,7517803.270,594.952
503562.162,7517800.634,594.754
503566.411,7517797.998,594.578
503566.957,7517797.659,594.564
