502361.755,7517732.872,584.685
502356.795,7517733.506,584.726
502351.836,7517734.141,584.767
502346.876,7517734.776,584.808
502341.916,7517735.411,584.849
502336.957,7517736.045,584.89
502331.997,7517736.68,584.932
502327.038,7517737.315,584.996
502322.078,7517737.95,585.766
502317.119,7517738.584,586.395
502312.159,7517739.219,587.003
502307.2,7517739.854,587.612
502302.24,7517740.488,588.221
502297.281,7517741.123,588.809
502292.321,7517741.758,589.061
502287.361,7517742.393,589.201
502282.402,7517743.027,589.428
502277.442,7517743.662,589.661
502272.483,7517744.297,589.889
502267.523,7517744.932,590.035
502262.564,7517745.566,590.647
502257.604,7517746.201,591.153
502252.645,7517746.836,591.367
502247.685,7517747.471,591.132
502242.725,7517748.105,590.591
502237.766,7517748.74,590.347
502232.806,7517749.375,589.996
502227.847,7517750.01,589.926
502222.887,7517750.644,589.796
502217.928,7517751.279,589.672
502212.968,7517751.914,589.644
502208.009,7517752.549,589.686
502203.049,7517753.183,589.909
502198.09,7517753.818,589.868
502193.13,7517754.453,589.824
502188.17,7517755.087,589.811
502183.211,7517755.722,589.764
502178.251,7517756.357,589.717
502173.292,7517756.992,589.683
502168.332,7517757.626,589.708
502163.373,7517758.261,589.734
502158.413,7517758.896,589.762
502153.454,7517759.531,589.789
502148.494,7517760.165,589.799
502143.535,7517760.8,589.789
502138.575,7517761.435,589.869
502133.615,7517762.07,589.945
502128.656,7517762.704,590.094
502123.696,7517763.339,590.769
502118.737,7517763.974,591.443
502113.777,7517764.609,592.118
502108.818,7517765.243,592.792
502103.858,7517765.878,593.467
502098.899,7517766.513,594.142
502093.939,7517767.148,594.824
502088.98,7517767.782,595.028
502084.02,7517768.417,595.053
502079.06,7517769.052,595.064
502074.101,7517769.687,595.068
502069.141,7517770.321,595.058
502064.182,7517770.956,595.04
502059.222,7517771.591,595.038
502054.263,7517772.225,595.184
502049.303,7517772.86,595.243
502044.344,7517773.495,595.314
502039.384,7517774.13,595.514
502034.425,7517774.764,595.714
502029.465,7517775.399,595.64
502024.505,7517776.034,595.396
502019.546,7517776.669,595.153
502014.586,7517777.303,595
502009.627,7517777.938,594.998
502004.667,7517778.573,594.996
501999.708,7517779.208,594.992
501994.748,7517779.842,594.989
501989.789,7517780.477,594.989
501984.829,7517781.112,594.99
501979.87,7517781.747,594.988
501974.91,7517782.381,594.986
501969.95,7517783.016,594.989
501964.991,7517783.651,594.993
