503362.649,7516947.447,564.889
503366.924,7516944.855,564.902
503371.200,7516942.262,564.914
503375.475,7516939.670,564.927
503379.751,7516937.077,564.939
503384.026,7516934.485,564.951
503388.302,7516931.892,564.964
503392.577,7516929.300,564.976
503396.852,7516926.708,564.989
503401.128,7516924.115,565.399
503405.403,7516921.523,566.756
503409.679,7516918.930,568.102
503413.954,7516916.338,569.416
503418.230,7516913.745,570.001
503422.505,7516911.153,570.002
503426.780,7516908.561,570.004
503431.056,7516905.968,570.005
503435.331,7516903.376,570.006
503439.607,7516900.783,570.005
503443.882,7516898.191,570.004
503448.158,7516895.598,570.004
503452.433,7516893.006,570.003
503456.708,7516890.413,570.002
503460.984,7516887.821,570.000
503465.259,7516885.229,569.828
503469.535,7516882.636,568.062
503473.810,7516880.044,566.295
503478.085,7516877.451,564.992
503482.361,7516874.859,564.711
503486.636,7516872.266,564.430
503490.912,7516869.674,564.149
503495.187,7516867.082,563.868
503499.463,7516864.489,563.587
503503.738,7516861.897,563.306
503508.013,7516859.304,563.025
503512.289,7516856.712,562.744
503516.564,7516854.119,562.463
503520.840,7516851.527,562.181
503525.115,7516848.935,561.900
503529.391,7516846.342,561.619
503533.666,7516843.750,561.338
503537.941,7516841.157,561.057
503542.217,7516838.565,560.777
503546.492,7516835.972,560.500
503550.768,7516833.380,560.221
503555.043,7516830.788,560.016
503559.319,7516828.195,559.988
503563.594,7516825.603,559.975
503567.869,7516823.010,559.966
503572.145,7516820.418,559.957
503576.420,7516817.825,559.948
503580.696,7516815.233,559.937
503584.971,7516812.640,559.947
503589.247,7516810.048,559.959
503593.522,7516807.456,559.964
503597.797,7516804.863,559.977
503602.073,7516802.271,559.990
503606.348,7516799.678,560.001
503610.624,7516797.086,560.129
503614.899,7516794.493,560.250
503619.175,7516791.901,560.370
503623.450,7516789.309,560.490
503627.725,7516786.716,560.610
503632.001,7516784.124,560.731
503636.276,7516781.531,560.851
503640.552,7516778.939,560.971
503644.827,7516776.346,561.044
503649.103,7516773.754,561.148
503653.378,7516771.162,561.220
503657.653,7516768.569,561.291
503661.929,7516765.977,561.362
503666.204,7516763.384,561.433
503670.480,7516760.792,561.504
503674.755,7516758.199,561.574
503679.031,7516755.607,561.658
503683.306,7516753.014,561.806
503687.581,7516750.422,561.957
503691.857,7516747.830,562.116
503696.132,7516745.237,562.274
503700.408,7516742.645,562.552
503704.683,7516740.052,562.868
