TIMESTAMP,AtmPressure,freq,thermRes,Temperature,Pressure
2021/02/01 00:00:00 	,941.2,2466.44,2668.976,27.628746434193715,-20.47012678330583
2021/02/01 00:30:00 	,941.3,2466.44,2669.254,27.62633413811801,-20.47012778330583
2021/02/01 01:00:00 	,941.5,2466.321,2669.709,27.622386570984247,-20.37916773129252
2021/02/01 01:30:00 	,941.4,2466.44,2669.367,27.6253536820239,-20.470128783305828
2021/02/01 02:00:00 	,941.0,2466.44,2669.784,27.621735946422916,-20.47012478330583
2021/02/01 02:30:00 	,941.0,2466.559,2668.786,27.63039528984274,-20.561090895391825
2021/02/01 03:00:00 	,940.8,2466.44,2669.609,27.623254102674707,-20.47012278330583
2021/02/01 03:30:00 	,940.6,2466.559,2668.984,27.628677011615935,-20.561086895391824
2021/02/01 04:00:00 	,940.6,2466.678,2669.215,27.626672536556157,-20.652057067502298
2021/02/01 04:30:00 	,940.8,2466.678,2669.418,27.62491119072132,-20.652059067502297
2021/02/01 05:00:00 	,940.9,2466.559,2669.2,27.62680269129612,-20.561089895391824
2021/02/01 05:30:00 	,941.0,2466.559,2669.138,27.627340673029437,-20.561090895391825
2021/02/01 06:00:00 	,941.3,2466.559,2668.927,27.629171652636842,-20.561093895391824
2021/02/01 06:30:00 	,941.6,2466.44,2669.748,27.622048243623055,-20.47013078330583
2021/02/01 07:00:00 	,942.1,2466.321,2669.244,27.626420906413273,-20.379173731292518
2021/02/01 08:00:00 	,942.7,2466.321,2668.84,27.629926654157316,-20.37917973129252
2021/02/01 09:30:00 	,943.1,2466.321,2668.321,27.63443120927019,-20.37918373129252
2021/02/01 10:00:00 	,943.0,2466.201,2668.416,27.63360660170224,-20.28746040372936
2021/02/01 11:00:00 	,943.4,2466.321,2667.837,27.63863288529251,-20.37918673129252
2021/02/01 11:30:00 	,943.2,2466.201,2667.624,27.64048224418491,-20.287462403729357
2021/02/01 12:00:00 	,943.0,2466.321,2667.354,27.642826742856073,-20.37918273129252
2021/02/01 12:30:00 	,943.1,2466.321,2667.485,27.641689193191553,-20.37918373129252
2021/02/01 13:00:00 	,942.8,2466.201,2667.534,27.641263713811554,-20.287458403729357
2021/02/01 13:30:00 	,942.5,2466.321,2667.848,27.63853738304664,-20.37917773129252
2021/02/01 14:00:00 	,942.4,2466.321,2667.39,27.64251412746887,-20.37917673129252
2021/02/01 14:30:00 	,941.9,2466.44,2667.102,27.64501518467887,-20.47013378330583
2021/02/01 15:00:00 	,941.6,2466.44,2666.359,27.651468980830714,-20.47013078330583
2021/02/01 16:00:00 	,941.1,2466.44,2666.182,27.653006727300294,-20.47012578330583
2021/02/01 16:30:00 	,940.8,2466.559,2666.09,27.653806053722008,-20.561088895391823
2021/02/01 17:00:00 	,940.9,2466.559,2666.927,27.64653507404506,-20.561089895391824
2021/02/01 17:30:00 	,941.0,2466.678,2667.079,27.645214935105514,-20.6520610675023
2021/02/01 18:00:00 	,941.2,2466.559,2667.534,27.641263713811554,-20.561092895391823
2021/02/01 18:30:00 	,941.4,2466.559,2667.814,27.638832573251022,-20.561094895391822
2021/02/01 19:00:00 	,941.8,2466.559,2667.922,27.63789492501047,-20.561098895391822
2021/02/01 19:30:00 	,942.1,2466.559,2668.963,27.628859246386355,-20.561101895391822
2021/02/01 20:00:00 	,942.2,2466.321,2668.748,27.630725076962563,-20.37917473129252
2021/02/01 20:30:00 	,942.4,2466.44,2669.166,27.627097711780436,-20.47013878330583
2021/02/01 21:00:00 	,943.0,2466.321,2669.362,27.625397064040726,-20.37918273129252
2021/02/01 21:30:00 	,943.0,2466.44,2668.57,27.63226994022756,-20.47014478330583
2021/02/01 22:30:00 	,943.4,2466.201,2668.676,27.63134995138688,-20.28746440372936
