TIMESTAMP,AtmPressure,freq,thermRes,Temperature,Pressure
2020/06/05 14:30:00 	,945.0,2459.526,3012.81,24.844923066325237,-13.398076008469655
2020/06/05 15:00:00 	,945.0,2459.526,3013.127,24.842525664015852,-13.398076008469655
2020/06/05 15:30:00 	,944.8,2459.526,3012.904,24.844212134865074,-13.398074008469655
2020/06/05 16:00:00 	,945.1,2459.526,3013.882,24.836816914069914,-13.398077008469654
2020/06/05 16:30:00 	,945.2,2459.406,3013.103,24.842707160809198,-13.301249848641122
2020/06/05 17:00:00 	,945.6,2459.526,3013.402,24.840446130242753,-13.398082008469656
2020/06/05 17:30:00 	,945.7,2459.526,3013.771,24.837656112055754,-13.398083008469655
2020/06/05 18:00:00 	,945.9,2459.526,3013.607,24.83889607231953,-13.398085008469655
2020/06/05 18:30:00 	,946.2,2459.526,3013.235,24.84170894872898,-13.398088008469655
2020/06/05 19:00:00 	,946.3,2459.526,3013.399,24.840468814904852,-13.398089008469654
2020/06/05 19:30:00 	,946.6,2459.526,3013.456,24.840037810703336,-13.398092008469655
2020/06/05 20:00:00 	,946.8,2459.526,3013.69,24.83826852189253,-13.398094008469656
2020/06/05 20:30:00 	,946.9,2459.406,3013.486,24.83981097009945,-13.301266848641122
2020/06/08 10:00:00 	,944.7,2459.526,3013.381,24.840604923415242,-13.398073008469655
2020/06/08 10:30:00 	,944.7,2459.526,3012.95,24.843864241400127,-13.398073008469655
2020/06/08 11:00:00 	,944.5,2459.526,3012.748,24.845391992329382,-13.398071008469655
2020/06/08 11:30:00 	,944.0,2459.406,3012.686,24.845860929275148,-13.301237848641122
2020/06/08 12:00:00 	,943.5,2459.526,3012.548,24.846904731437178,-13.398061008469655
2020/06/08 12:30:00 	,942.9,2459.526,3012.828,24.84478692856692,-13.398055008469655
2020/06/08 13:00:00 	,942.3,2459.526,3012.723,24.845581078490966,-13.398049008469656
2020/06/08 13:30:00 	,942.0,2459.645,3012.435,24.84775947937652,-13.494071850530153
2020/06/08 14:00:00 	,942.0,2459.526,3012.753,24.845354175310547,-13.398046008469654
2020/06/08 14:30:00 	,942.0,2459.526,3012.791,24.84506676829284,-13.398046008469654
2020/06/08 15:00:00 	,941.7,2459.526,3012.804,24.84496844578291,-13.398043008469655
2020/06/08 15:30:00 	,941.6,2459.526,3012.874,24.844439025151985,-13.398042008469655
2020/06/14 16:00:00 	,947.2,2459.406,3012.678,24.845921438065147,-13.301269848641121
2020/06/14 16:30:00 	,947.3,2459.406,3012.632,24.846269367143236,-13.301270848641122
2020/06/15 10:00:00 	,949.0,2459.406,3012.974,24.843682734156914,-13.301287848641122
2020/06/15 10:30:00 	,948.9,2459.526,3013.087,24.842828159582098,-13.398115008469654
2020/06/15 11:00:00 	,948.5,2459.406,3012.723,24.845581078490966,-13.301282848641122
2020/06/15 11:30:00 	,948.0,2459.406,3012.839,24.84470373372409,-13.301277848641123
2020/06/15 12:00:00 	,947.8,2459.526,3012.018,24.85091404083147,-13.398104008469655
2020/06/15 12:30:00 	,947.5,2459.406,3012.626,24.846314749640896,-13.301272848641123
2020/06/15 13:00:00 	,947.0,2459.406,3012.384,24.848145262476464,-13.301267848641121
2020/06/15 13:30:00 	,946.5,2459.526,3012.659,24.846065147171544,-13.398091008469654
2020/06/15 14:00:00 	,946.3,2459.406,3012.241,24.849227007524917,-13.301260848641121
2020/06/15 14:30:00 	,946.1,2459.526,3012.04,24.850747600756108,-13.398087008469656
2020/06/15 15:00:00 	,945.9,2459.526,3012.425,24.8478351225379,-13.398085008469655
2020/06/15 15:30:00 	,945.8,2459.526,3012.508,24.847207292922917,-13.398084008469654
2020/06/15 16:00:00 	,945.8,2459.526,3012.459,24.847577936950643,-13.398084008469654
2020/06/15 16:30:00 	,945.8,2459.526,3012.43,24.847797300921627,-13.398084008469654
2020/06/15 17:00:00 	,945.9,2459.526,3012.166,24.849794379603964,-13.398085008469655
2020/06/15 17:30:00 	,946.1,2459.406,3012.979,24.84364492035428,-13.301258848641123
2020/06/15 18:00:00 	,946.2,2459.406,3013.335,24.84095276046321,-13.301259848641122
2020/06/15 18:30:00 	,946.3,2459.406,3012.963,24.843765924773265,-13.301260848641121
2020/06/15 19:00:00 	,946.4,2459.406,3012.745,24.84541468257487,-13.301261848641122
2020/06/15 19:30:00 	,946.6,2459.526,3013.001,24.8434785404678,-13.398092008469655
2020/06/15 20:00:00 	,946.8,2459.645,3013.812,24.83734613394347,-13.494119850530154
2020/06/15 20:30:00 	,946.9,2459.526,3012.834,24.844741549519085,-13.398095008469655
2020/06/15 21:00:00 	,946.9,2459.526,3013.41,24.840385637935697,-13.398095008469655
2020/06/15 21:30:00 	,946.6,2459.526,3013.561,24.83924387979141,-13.398092008469655
2020/06/15 22:00:00 	,946.7,2459.526,3013.561,24.83924387979141,-13.398093008469655
2020/06/15 22:30:00 	,946.4,2459.406,3013.286,24.841323289158197,-13.301261848641122
2020/06/15 23:00:00 	,946.5,2459.406,3012.955,24.843826427256033,-13.301262848641121
2020/06/15 23:30:00 	,946.6,2459.406,3013.063,24.843009659107338,-13.301263848641122
2020/06/16 00:00:00 	,946.4,2459.406,3013.211,24.841890438146663,-13.301261848641122
2020/06/16 00:30:00 	,946.3,2459.406,3013.599,24.838956560143174,-13.301260848641121
2020/06/16 01:00:00 	,946.2,2459.526,3013.273,24.841421593836174,-13.398088008469655
2020/06/16 01:30:00 	,946.1,2459.406,3013.187,24.84207192920337,-13.301258848641123
2020/06/16 02:00:00 	,946.0,2459.526,3013.114,24.842623974575417,-13.398086008469654
2020/06/16 02:30:00 	,945.9,2459.526,3013.424,24.840279776836383,-13.398085008469655
2020/06/16 03:00:00 	,945.8,2459.406,3013.585,24.83906241427252,-13.301255848641121
2020/06/16 03:30:00 	,945.8,2459.526,3013.149,24.842359293395134,-13.398084008469654
2020/06/16 04:00:00 	,945.8,2459.526,3012.917,24.844113816536264,-13.398084008469654
2020/06/16 04:30:00 	,946.0,2459.526,3013.426,24.840264653867735,-13.398086008469654
2020/06/16 05:00:00 	,946.1,2459.526,3013.583,24.839077536336504,-13.398087008469656
2020/06/16 05:30:00 	,946.0,2459.526,3013.429,24.840241969436022,-13.398086008469654
2020/06/16 06:00:00 	,946.4,2459.526,3013.3,24.8412174231197,-13.398090008469655
2020/06/16 06:30:00 	,946.7,2459.526,3013.758,24.837754398797074,-13.398093008469655
2020/06/16 07:00:00 	,947.1,2459.406,3013.184,24.842094615700717,-13.301268848641122
2020/06/16 07:30:00 	,947.1,2459.406,3013.556,24.83928168531412,-13.301268848641122
2020/06/16 08:00:00 	,947.6,2459.406,3013.604,24.8389187552321,-13.301273848641122
2020/06/16 08:30:00 	,947.7,2459.406,3013.612,24.838858267522255,-13.301274848641121
2020/06/16 09:00:00 	,947.9,2459.526,3012.842,24.844681044281344,-13.398105008469654
2020/06/16 09:30:00 	,947.7,2459.526,3013.138,24.842442478533314,-13.398103008469654
2020/06/16 10:00:00 	,947.8,2459.526,3012.92,24.84409112775944,-13.398104008469655
2020/06/16 10:30:00 	,947.9,2459.406,3012.81,24.844923066325237,-13.301276848641121
2020/06/16 11:00:00 	,947.7,2459.526,3013.082,24.84286597184797,-13.398103008469654
2020/06/16 11:30:00 	,947.2,2459.406,3012.694,24.845800420667274,-13.301269848641121
2020/06/16 12:00:00 	,947.1,2459.526,3012.578,24.846677813312056,-13.398097008469655
2020/06/16 12:30:00 	,946.7,2459.406,3012.33,24.848553746771643,-13.301264848641122
2020/06/16 13:00:00 	,946.3,2459.406,3012.325,24.84859156981156,-13.301260848641121
2020/06/16 13:30:00 	,946.0,2459.526,3012.287,24.848879027240912,-13.398086008469654
2020/06/16 14:00:00 	,945.7,2459.406,3013.009,24.843418039032372,-13.301254848641122
2020/06/16 14:30:00 	,945.6,2459.406,3012.136,24.85002133292045,-13.301253848641123
2020/06/16 15:00:00 	,945.5,2459.526,3012.53,24.847040883542093,-13.398081008469655
2020/06/16 15:30:00 	,945.3,2459.526,3012.427,24.847819993882865,-13.398079008469654
2020/06/16 16:00:00 	,945.4,2459.526,3012.796,24.845028951885922,-13.398080008469655
2020/06/16 16:30:00 	,945.3,2459.526,3012.864,24.844514655816795,-13.398079008469654
2020/06/16 17:00:00 	,945.4,2459.526,3012.613,24.846413078737555,-13.398080008469655
2020/06/16 17:30:00 	,945.6,2459.406,3012.855,24.844582723658505,-13.301253848641123
2020/06/16 18:00:00 	,945.8,2459.526,3012.882,24.84437852082499,-13.398084008469654
