TIMESTAMP,AtmPressure,freq,thermRes,Temperature,Pressure
2022/05/01 01:00:00 	,944.3,2467.036,3108.752,24.13210028786699,-19.467132216663252
2022/05/01 05:00:00 	,943.8,2467.155,3109.627,24.125714528890114,-19.563441089669034
2022/05/01 21:00:00 	,945.0,2467.155,3109.51,24.12656827812293,-19.563453089669036
2022/05/02 01:00:00 	,943.5,2467.036,3109.759,24.124751368337343,-19.46712421666325
2022/05/02 05:00:00 	,943.3,2467.274,3109.567,24.12615234446116,-19.659754526299817
2022/05/03 05:00:00 	,943.8,2467.155,3109.404,24.1273417917717,-19.563441089669034
2022/05/04 05:00:00 	,945.0,2466.916,3110.522,24.11918491640762,-19.370020604703466
2022/05/05 01:00:00 	,945.9,2466.797,3110.989,24.115778690295542,-19.27372489733415
2022/05/05 05:00:00 	,945.1,2467.036,3110.61,24.1185430136332,-19.467140216663253
2022/05/05 21:00:00 	,945.8,2466.916,3111.016,24.115581774174643,-19.370028604703467
2022/05/06 01:00:00 	,944.9,2466.916,3110.877,24.116595548221767,-19.370019604703465
2022/05/06 05:00:00 	,943.8,2467.036,3110.981,24.115837036184757,-19.46712721666325
2022/05/07 01:00:00 	,942.9,2467.155,3111.668,24.110827202611688,-19.563432089669035
2022/05/07 05:00:00 	,942.6,2467.155,3111.564,24.11158552483124,-19.563429089669036
2022/05/07 17:00:00 	,943.3,2467.155,3112.2,24.106948542083046,-19.563436089669036
2022/05/07 21:00:00 	,944.1,2467.036,3111.835,24.109609572224826,-19.467130216663254
2022/05/08 01:00:00 	,943.7,2467.036,3112.094,24.10772129794873,-19.467126216663253
2022/05/08 05:00:00 	,942.8,2467.274,3112.028,24.10820246289819,-19.659749526299816
2022/05/08 21:00:00 	,942.8,2467.393,3112.836,24.102312633281542,-19.75607252654468
2022/05/10 05:00:00 	,942.4,2467.393,3112.844,24.102254326800562,-19.756068526544684
2022/05/10 21:00:00 	,943.4,2467.274,3113.445,24.097874538021244,-19.65975552629982
2022/05/11 01:00:00 	,942.4,2467.274,3113.011,24.10103721778927,-19.65974552629982
2022/05/11 05:00:00 	,941.9,2467.274,3114.078,24.093262585226796,-19.659740526299817
