503267.283,7518517.323,608.748
503266.097,7518512.466,607.911
503264.912,7518507.608,607.210
503263.727,7518502.751,606.541
503262.541,7518497.893,605.922
503261.356,7518493.036,605.393
503260.171,7518488.178,604.907
503258.985,7518483.321,604.446
503257.800,7518478.463,603.994
503256.615,7518473.606,603.597
503255.429,7518468.749,603.243
503254.244,7518463.891,602.916
503253.059,7518459.034,602.546
503251.873,7518454.176,602.181
503250.688,7518449.319,601.848
503249.502,7518444.461,601.460
503248.317,7518439.604,601.158
503247.132,7518434.746,600.754
503245.946,7518429.889,600.484
503244.761,7518425.031,600.289
503243.576,7518420.174,600.131
503242.390,7518415.316,599.965
503241.205,7518410.459,599.809
503240.020,7518405.602,599.697
503238.834,7518400.744,599.558
503237.649,7518395.887,599.425
503236.464,7518391.029,599.388
503235.278,7518386.172,599.380
503234.093,7518381.314,599.341
503232.908,7518376.457,599.297
503231.722,7518371.599,599.322
503230.537,7518366.742,599.368
503229.351,7518361.884,599.456
503228.166,7518357.027,599.580
503226.981,7518352.169,599.822
503225.795,7518347.312,601.323
503224.610,7518342.455,603.158
503223.425,7518337.597,604.790
503222.239,7518332.740,606.170
503221.054,7518327.882,607.410
503219.869,7518323.025,608.740
503218.683,7518318.167,610.174
503217.498,7518313.310,612.221
503216.313,7518308.452,611.965
503215.127,7518303.595,612.070
503213.942,7518298.737,611.427
503212.757,7518293.880,611.014
503211.571,7518289.022,611.007
503210.386,7518284.165,611.011
503209.200,7518279.307,611.037
503208.015,7518274.450,610.998
503206.830,7518269.593,610.881
503205.644,7518264.735,610.847
503204.459,7518259.878,610.815
503203.274,7518255.020,610.792
503202.088,7518250.163,610.767
503200.903,7518245.305,610.746
503199.718,7518240.448,610.689
503198.532,7518235.590,610.632
503197.347,7518230.733,610.588
503196.162,7518225.875,610.565
503194.976,7518221.018,610.537
503193.791,7518216.160,610.494
503192.606,7518211.303,610.461
503191.420,7518206.446,610.386
503190.235,7518201.588,610.299
503189.049,7518196.731,610.242
503187.864,7518191.873,610.166
503186.679,7518187.016,610.072
503185.493,7518182.158,609.908
503184.308,7518177.301,609.766
503183.123,7518172.443,609.643
503181.937,7518167.586,609.562
503180.752,7518162.728,609.478
503179.567,7518157.871,609.415
503178.381,7518153.013,609.396
503177.196,7518148.156,609.520
503176.011,7518143.299,609.486
503174.825,7518138.441,609.537
503173.640,7518133.584,609.545
503172.455,7518128.726,609.603
