501964.991,7517783.651,594.410
501969.950,7517783.016,593.423
501974.910,7517782.381,593.226
501979.870,7517781.747,593.074
501984.829,7517781.112,593.096
501989.789,7517780.477,593.436
501994.748,7517779.842,593.579
501999.708,7517779.208,593.581
502004.667,7517778.573,594.178
502009.627,7517777.938,594.786
502014.586,7517777.303,595.376
502019.546,7517776.669,596.096
502024.505,7517776.034,596.975
502029.465,7517775.399,597.504
502034.425,7517774.764,597.815
502039.384,7517774.130,598.034
502044.344,7517773.495,597.739
502049.303,7517772.860,597.496
502054.263,7517772.225,597.382
502059.222,7517771.591,597.269
502064.182,7517770.956,597.935
502069.141,7517770.321,598.357
502074.101,7517769.687,598.268
502079.060,7517769.052,598.146
502084.020,7517768.417,598.637
502088.980,7517767.782,599.493
502093.939,7517767.148,600.638
502098.899,7517766.513,601.579
502103.858,7517765.878,601.618
502108.818,7517765.243,602.276
502113.777,7517764.609,603.972
502118.737,7517763.974,604.846
502123.696,7517763.339,604.552
502128.656,7517762.704,604.656
502133.615,7517762.070,605.925
502138.575,7517761.435,606.108
502143.535,7517760.800,606.170
502148.494,7517760.165,606.793
502153.454,7517759.531,609.412
502158.413,7517758.896,612.736
502163.373,7517758.261,613.676
502168.332,7517757.626,613.749
502173.292,7517756.992,613.856
502178.251,7517756.357,615.240
502183.211,7517755.722,618.136
502188.170,7517755.087,621.793
502193.130,7517754.453,622.869
502198.090,7517753.818,622.954
502203.049,7517753.183,622.927
502208.009,7517752.549,623.904
502212.968,7517751.914,626.410
502217.928,7517751.279,627.782
502222.887,7517750.644,628.192
502227.847,7517750.010,628.939
502232.806,7517749.375,631.013
502237.766,7517748.740,632.245
502242.725,7517748.105,632.472
502247.685,7517747.471,632.503
502252.645,7517746.836,632.652
502257.604,7517746.201,632.768
502262.564,7517745.566,632.836
502267.523,7517744.932,632.806
502272.483,7517744.297,632.688
502277.442,7517743.662,632.549
502282.402,7517743.027,632.416
502287.361,7517742.393,632.318
502292.321,7517741.758,632.217
502297.281,7517741.123,632.113
502302.240,7517740.488,632.066
502307.200,7517739.854,632.037
502312.159,7517739.219,632.029
502317.119,7517738.584,632.019
502322.078,7517737.950,632.040
502327.038,7517737.315,632.090
502331.997,7517736.680,632.174
502336.957,7517736.045,632.282
502341.916,7517735.411,632.372
502346.876,7517734.776,632.535
502351.836,7517734.141,632.742
502356.795,7517733.506,632.922
502361.755,7517732.872,633.081
