501876.132,7517506.446,590.481
501881.087,7517505.772,590.365
501886.041,7517505.098,590.249
501890.995,7517504.424,590.133
501895.950,7517503.751,590.017
501900.904,7517503.077,590.000
501905.859,7517502.403,589.999
501910.813,7517501.729,589.999
501915.767,7517501.055,589.999
501920.722,7517500.381,589.998
501925.676,7517499.707,589.998
501930.630,7517499.033,589.997
501935.585,7517498.359,589.997
501940.539,7517497.685,589.997
501945.494,7517497.011,589.997
501950.448,7517496.337,589.997
501955.402,7517495.664,589.997
501960.357,7517494.990,589.996
501965.311,7517494.316,589.996
501970.265,7517493.642,589.996
501975.220,7517492.968,589.995
501980.174,7517492.294,589.995
501985.129,7517491.620,589.994
501990.083,7517490.946,589.993
501995.037,7517490.272,589.993
501999.992,7517489.598,589.992
502004.946,7517488.924,589.991
502009.900,7517488.250,589.990
502014.855,7517487.576,589.989
502019.809,7517486.903,589.988
502024.764,7517486.229,589.987
502029.718,7517485.555,589.986
502034.672,7517484.881,589.985
502039.627,7517484.207,589.984
502044.581,7517483.533,589.983
502049.535,7517482.859,589.982
502054.490,7517482.185,589.981
502059.444,7517481.511,589.980
502064.399,7517480.837,589.981
502069.353,7517480.163,589.982
502074.307,7517479.489,589.983
502079.262,7517478.816,589.984
502084.216,7517478.142,589.984
502089.170,7517477.468,589.984
502094.125,7517476.794,589.985
502099.079,7517476.120,589.988
502104.034,7517475.446,589.991
502108.988,7517474.772,589.994
502113.942,7517474.098,589.996
502118.897,7517473.424,589.997
502123.851,7517472.750,589.998
502128.805,7517472.076,589.792
502133.760,7517471.402,589.597
502138.714,7517470.729,589.437
502143.669,7517470.055,589.256
502148.623,7517469.381,589.013
502153.577,7517468.707,588.790
502158.532,7517468.033,588.567
502163.486,7517467.359,588.348
502168.440,7517466.685,588.098
502173.395,7517466.011,587.769
502178.349,7517465.337,587.377
502183.304,7517464.663,586.984
502188.258,7517463.989,586.592
502193.212,7517463.315,586.199
502198.167,7517462.641,585.806
502203.121,7517461.968,585.414
502208.075,7517461.294,585.042
502213.030,7517460.620,584.925
502217.984,7517459.946,584.759
502222.939,7517459.272,584.544
502227.893,7517458.598,584.328
502232.847,7517457.924,584.113
502237.802,7517457.250,583.898
502242.756,7517456.576,583.683
502247.710,7517455.902,583.435
502252.665,7517455.228,583.215
502257.619,7517454.554,583.014
502262.574,7517453.881,582.824
502267.528,7517453.207,582.639
502272.482,7517452.533,582.435
