503267.283,7518517.323,607.014
503266.097,7518512.466,606.247
503264.912,7518507.608,605.566
503263.727,7518502.751,604.998
503262.541,7518497.893,604.971
503261.356,7518493.036,604.911
503260.171,7518488.178,604.586
503258.985,7518483.321,604.261
503257.800,7518478.463,603.936
503256.615,7518473.606,603.611
503255.429,7518468.749,603.286
503254.244,7518463.891,603.053
503253.059,7518459.034,602.821
503251.873,7518454.176,602.590
503250.688,7518449.319,602.361
503249.502,7518444.461,602.044
503248.317,7518439.604,601.670
503247.132,7518434.746,601.297
503245.946,7518429.889,600.923
503244.761,7518425.031,600.549
503243.576,7518420.174,600.175
503242.390,7518415.316,599.990
503241.205,7518410.459,599.980
503240.020,7518405.602,599.970
503238.834,7518400.744,599.964
503237.649,7518395.887,599.962
503236.464,7518391.029,599.960
503235.278,7518386.172,599.957
503234.093,7518381.314,599.954
503232.908,7518376.457,599.946
503231.722,7518371.599,599.939
503230.537,7518366.742,599.932
503229.351,7518361.884,599.925
503228.166,7518357.027,599.916
503226.981,7518352.169,599.914
503225.795,7518347.312,599.916
503224.610,7518342.455,599.913
503223.425,7518337.597,599.906
503222.239,7518332.740,599.903
503221.054,7518327.882,599.893
503219.869,7518323.025,599.887
503218.683,7518318.167,599.881
503217.498,7518313.310,599.878
503216.313,7518308.452,599.877
503215.127,7518303.595,599.875
503213.942,7518298.737,599.871
503212.757,7518293.880,599.862
503211.571,7518289.022,599.852
503210.386,7518284.165,599.842
503209.200,7518279.307,599.829
503208.015,7518274.450,599.816
503206.830,7518269.593,599.824
503205.644,7518264.735,599.825
503204.459,7518259.878,599.825
503203.274,7518255.020,599.804
503202.088,7518250.163,599.785
503200.903,7518245.305,599.785
503199.718,7518240.448,599.765
503198.532,7518235.590,599.758
503197.347,7518230.733,599.623
503196.162,7518225.875,599.280
503194.976,7518221.018,598.937
503193.791,7518216.160,598.594
503192.606,7518211.303,598.251
503191.420,7518206.446,598.093
503190.235,7518201.588,597.790
503189.049,7518196.731,597.341
503187.864,7518191.873,596.893
503186.679,7518187.016,596.481
503185.493,7518182.158,596.282
503184.308,7518177.301,595.987
503183.123,7518172.443,595.646
503181.937,7518167.586,595.269
503180.752,7518162.728,595.001
503179.567,7518157.871,594.991
503178.381,7518153.013,594.982
503177.196,7518148.156,594.973
503176.011,7518143.299,594.964
503174.825,7518138.441,594.955
503173.640,7518133.584,594.954
503172.455,7518128.726,594.955
