502417.394,7518158.132,592.378
502418.909,7518153.367,592.314
502420.424,7518148.602,591.921
502421.939,7518143.838,591.890
502423.455,7518139.073,591.897
502424.970,7518134.308,591.832
502426.485,7518129.543,591.876
502428.000,7518124.778,591.759
502429.515,7518120.013,591.586
502431.031,7518115.248,591.493
502432.546,7518110.483,591.568
502434.061,7518105.718,591.598
502435.576,7518100.954,590.414
502437.091,7518096.189,589.089
502438.607,7518091.424,589.102
502440.122,7518086.659,589.777
502441.637,7518081.894,590.410
502443.152,7518077.129,591.476
502444.667,7518072.364,592.596
502446.182,7518067.599,595.506
502447.698,7518062.834,598.309
502449.213,7518058.070,600.657
502450.728,7518053.305,600.673
502452.243,7518048.540,600.973
502453.758,7518043.775,602.587
502455.274,7518039.010,605.410
502456.789,7518034.245,607.228
502458.304,7518029.480,607.639
502459.819,7518024.715,608.385
502461.334,7518019.950,610.643
502462.850,7518015.186,613.721
502464.365,7518010.421,616.211
502465.880,7518005.656,616.884
502467.395,7518000.891,616.808
502468.910,7517996.126,617.211
502470.426,7517991.361,618.909
502471.941,7517986.596,621.875
502473.456,7517981.831,624.479
502474.971,7517977.066,624.996
502476.486,7517972.302,625.058
502478.002,7517967.537,625.569
502479.517,7517962.772,627.963
502481.032,7517958.007,631.349
502482.547,7517953.242,631.588
502484.062,7517948.477,631.425
502485.578,7517943.712,631.542
502487.093,7517938.947,632.537
502488.608,7517934.182,635.227
502490.123,7517929.417,637.768
502491.638,7517924.653,638.083
502493.154,7517919.888,638.261
502494.669,7517915.123,639.751
502496.184,7517910.358,642.100
502497.699,7517905.593,643.818
502499.214,7517900.828,644.247
502500.730,7517896.063,644.055
502502.245,7517891.298,643.952
502503.760,7517886.533,644.157
502505.275,7517881.769,644.369
502506.790,7517877.004,644.355
502508.306,7517872.239,644.370
502509.821,7517867.474,644.271
502511.336,7517862.709,643.988
502512.851,7517857.944,643.761
502514.366,7517853.179,643.587
502515.882,7517848.414,643.414
502517.397,7517843.649,643.233
502518.912,7517838.885,643.018
502520.427,7517834.120,642.807
502521.942,7517829.355,642.591
502523.458,7517824.590,642.403
502524.973,7517819.825,642.264
502526.488,7517815.060,642.133
502528.003,7517810.295,642.009
502529.518,7517805.530,641.937
502531.034,7517800.765,641.871
502532.549,7517796.001,641.792
502534.064,7517791.236,641.714
502535.579,7517786.471,641.614
502537.094,7517781.706,641.504
502538.609,7517776.941,641.451
