504220.960,7518419.841,627.365
504223.014,7518424.399,627.450
504225.068,7518428.958,627.496
504227.122,7518433.517,627.548
504229.176,7518438.075,627.588
504231.230,7518442.634,627.613
504233.284,7518447.192,627.725
504235.338,7518451.751,627.877
504237.392,7518456.310,627.991
504239.446,7518460.868,628.143
504241.500,7518465.427,628.271
504243.554,7518469.985,628.345
504245.608,7518474.544,628.447
504247.663,7518479.103,628.488
504249.717,7518483.661,628.593
504251.771,7518488.220,628.737
504253.825,7518492.778,628.842
504255.879,7518497.337,628.932
504257.933,7518501.896,629.029
504259.987,7518506.454,629.171
504262.041,7518511.013,629.312
504264.095,7518515.571,629.433
504266.149,7518520.130,629.544
504268.203,7518524.689,629.667
504270.257,7518529.247,629.860
504272.311,7518533.806,630.029
504274.366,7518538.364,630.166
504276.420,7518542.923,630.272
504278.474,7518547.481,630.463
504280.528,7518552.040,630.657
504282.582,7518556.599,630.846
504284.636,7518561.157,631.200
504286.690,7518565.716,631.452
504288.744,7518570.274,631.347
504290.798,7518574.833,631.146
504292.852,7518579.392,629.248
504294.906,7518583.950,628.925
504296.960,7518588.509,629.452
504299.014,7518593.067,627.204
504301.069,7518597.626,624.498
504303.123,7518602.185,623.782
504305.177,7518606.743,624.091
504307.231,7518611.302,622.913
504309.285,7518615.860,622.508
504311.339,7518620.419,622.440
504313.393,7518624.978,622.365
504315.447,7518629.536,622.329
504317.501,7518634.095,622.268
504319.555,7518638.653,622.251
504321.609,7518643.212,622.252
504323.663,7518647.771,622.257
504325.717,7518652.329,622.240
504327.772,7518656.888,622.229
504329.826,7518661.446,622.166
504331.880,7518666.005,622.140
504333.934,7518670.563,621.348
504335.988,7518675.122,617.029
504338.042,7518679.681,616.887
504340.096,7518684.239,616.811
504342.150,7518688.798,616.801
504344.204,7518693.356,616.815
504346.258,7518697.915,616.783
504348.312,7518702.474,616.837
504350.366,7518707.032,616.816
504352.420,7518711.591,616.857
504354.475,7518716.149,616.812
504356.529,7518720.708,616.835
504358.583,7518725.267,616.822
504360.637,7518729.825,616.833
504362.691,7518734.384,616.795
504364.745,7518738.942,616.819
504366.799,7518743.501,616.790
504368.853,7518748.060,616.769
504370.907,7518752.618,616.766
504372.961,7518757.177,616.768
504375.015,7518761.735,616.785
504377.069,7518766.294,616.738
504379.123,7518770.853,616.753
504381.178,7518775.411,616.742
504383.232,7518779.970,616.763
504385.286,7518784.528,616.770
