"Datalogger","compacted","file",,,,,
"TIMESTAMP","RECORD","atmPressureSeaLevel-16301-in-mbar","p-16301-Ch1","tInCelsius-16301-Ch1","atmPressureSeaLevel-16596-in-mbar","p-16596-Ch1","tInCelsius-16596-Ch1","atmPressureSeaLevel-2121-in-mbar","p-2121-Ch1","tInCelsius-2121-Ch1","p-2121-Ch2","tInCelsius-2121-Ch2","p-2121-Ch3","tInCelsius-2121-Ch3","p-2121-Ch4","tInCelsius-2121-Ch4","p-2121-Ch5","tInCelsius-2121-Ch5","atmPressureSeaLevel-1819-in-mbar","p-1819-Ch1","tInCelsius-1819-Ch1","p-1819-Ch2","tInCelsius-1819-Ch2","p-1819-Ch3","tInCelsius-1819-Ch3","p-1819-Ch4","tInCelsius-1819-Ch4","p-1819-Ch5","tInCelsius-1819-Ch5","atmPressureSeaLevel-1876-in-mbar","p-1876-Ch1","tInCelsius-1876-Ch1","p-1876-Ch2","tInCelsius-1876-Ch2","p-1876-Ch3","tInCelsius-1876-Ch3","p-1876-Ch4","tInCelsius-1876-Ch4","p-1876-Ch5","tInCelsius-1876-Ch5","atmPressureSeaLevel-3023-in-mbar","p-3023-Ch1","tInCelsius-3023-Ch1","atmPressureSeaLevel-16601-in-mbar","p-16601-Ch1","tInCelsius-16601-Ch1","atmPressureSeaLevel-16564-in-mbar","p-16564-Ch1","tInCelsius-16564-Ch1","atmPressureSeaLevel-16567-in-mbar","p-16567-Ch1","tInCelsius-16567-Ch1","atmPressureSeaLevel-3060-in-mbar","p-3060-Ch1","tInCelsius-3060-Ch1","atmPressureSeaLevel-10230-in-mbar","p-10230-Ch1","tInCelsius-10230-Ch1","p-10230-Ch2","tInCelsius-10230-Ch2","p-10230-Ch3","tInCelsius-10230-Ch3","p-10230-Ch4","tInCelsius-10230-Ch4","p-10230-Ch5","tInCelsius-10230-Ch5","atmPressureSeaLevel-16761-in-mbar","p-16761-Ch1","tInCelsius-16761-Ch1","atmPressureSeaLevel-3031-in-mbar","p-3031-Ch1","tInCelsius-3031-Ch1","atmPressureSeaLevel-1817-in-mbar","p-1817-Ch1","tInCelsius-1817-Ch1","p-1817-Ch2","tInCelsius-1817-Ch2","p-1817-Ch3","tInCelsius-1817-Ch3","p-1817-Ch4","tInCelsius-1817-Ch4","p-1817-Ch5","tInCelsius-1817-Ch5","atmPressureSeaLevel-1849-in-mbar","p-1849-Ch1","tInCelsius-1849-Ch1","p-1849-Ch2","tInCelsius-1849-Ch2","p-1849-Ch3","tInCelsius-1849-Ch3","p-1849-Ch4","tInCelsius-1849-Ch4","p-1849-Ch5","tInCelsius-1849-Ch5","atmPressureSeaLevel-2087-in-mbar","p-2087-Ch1","tInCelsius-2087-Ch1","p-2087-Ch2","tInCelsius-2087-Ch2","p-2087-Ch3","tInCelsius-2087-Ch3","p-2087-Ch4","tInCelsius-2087-Ch4","p-2087-Ch5","tInCelsius-2087-Ch5","atmPressureSeaLevel-1853-in-mbar","p-1853-Ch1","tInCelsius-1853-Ch1","p-1853-Ch2","tInCelsius-1853-Ch2","p-1853-Ch3","tInCelsius-1853-Ch3","p-1853-Ch4","tInCelsius-1853-Ch4","p-1853-Ch5","tInCelsius-1853-Ch5","atmPressureSeaLevel-1821-in-mbar","p-1821-Ch1","tInCelsius-1821-Ch1","p-1821-Ch2","tInCelsius-1821-Ch2","p-1821-Ch3","tInCelsius-1821-Ch3","p-1821-Ch4","tInCelsius-1821-Ch4","p-1821-Ch5","tInCelsius-1821-Ch5","atmPressureSeaLevel-16629-in-mbar","p-16629-Ch1","tInCelsius-16629-Ch1","atmPressureSeaLevel-1815-in-mbar","p-1815-Ch1","tInCelsius-1815-Ch1","p-1815-Ch2","tInCelsius-1815-Ch2","p-1815-Ch3","tInCelsius-1815-Ch3","p-1815-Ch4","tInCelsius-1815-Ch4","p-1815-Ch5","tInCelsius-1815-Ch5","atmPressureSeaLevel-10262-in-mbar","p-10262-Ch1","tInCelsius-10262-Ch1","p-10262-Ch2","tInCelsius-10262-Ch2","p-10262-Ch3","tInCelsius-10262-Ch3","p-10262-Ch4","tInCelsius-10262-Ch4","p-10262-Ch5","tInCelsius-10262-Ch5","atmPressureSeaLevel-2115-in-mbar","p-2115-Ch1","tInCelsius-2115-Ch1","p-2115-Ch2","tInCelsius-2115-Ch2","p-2115-Ch3","tInCelsius-2115-Ch3","p-2115-Ch4","tInCelsius-2115-Ch4","p-2115-Ch5","tInCelsius-2115-Ch5","atmPressureSeaLevel-20775-in-mbar","p-20775-Ch1","tInCelsius-20775-Ch1","atmPressureSeaLevel-16546-in-mbar","p-16546-Ch1","tInCelsius-16546-Ch1","atmPressureSeaLevel-9926-in-mbar","p-9926-Ch1","tInCelsius-9926-Ch1","p-9926-Ch2","tInCelsius-9926-Ch2","p-9926-Ch3","tInCelsius-9926-Ch3","p-9926-Ch4","tInCelsius-9926-Ch4","p-9926-Ch5","tInCelsius-9926-Ch5","atmPressureSeaLevel-2423-in-mbar","p-2423-Ch1","tInCelsius-2423-Ch1","p-2423-Ch2","tInCelsius-2423-Ch2","p-2423-Ch3","tInCelsius-2423-Ch3","p-2423-Ch4","tInCelsius-2423-Ch4","p-2423-Ch5","tInCelsius-2423-Ch5","atmPressureSeaLevel-3006-in-mbar","p-3006-Ch1","tInCelsius-3006-Ch1","atmPressureSeaLevel-9852-in-mbar","p-9852-Ch1","tInCelsius-9852-Ch1","p-9852-Ch2","tInCelsius-9852-Ch2","p-9852-Ch3","tInCelsius-9852-Ch3","p-9852-Ch4","tInCelsius-9852-Ch4","p-9852-Ch5","tInCelsius-9852-Ch5","atmPressureSeaLevel-16752-in-mbar","p-16752-Ch1","tInCelsius-16752-Ch1","atmPressureSeaLevel-16329-in-mbar","p-16329-Ch1","tInCelsius-16329-Ch1","atmPressureSeaLevel-9548-in-mbar","p-9548-Ch1","tInCelsius-9548-Ch1","p-9548-Ch2","tInCelsius-9548-Ch2","p-9548-Ch3","tInCelsius-9548-Ch3","p-9548-Ch4","tInCelsius-9548-Ch4","p-9548-Ch5","tInCelsius-9548-Ch5","atmPressureSeaLevel-1816-in-mbar","p-1816-Ch1","tInCelsius-1816-Ch1","p-1816-Ch2","tInCelsius-1816-Ch2","p-1816-Ch3","tInCelsius-1816-Ch3","p-1816-Ch4","tInCelsius-1816-Ch4","p-1816-Ch5","tInCelsius-1816-Ch5","atmPressureSeaLevel-2137-in-mbar","p-2137-Ch1","tInCelsius-2137-Ch1","p-2137-Ch2","tInCelsius-2137-Ch2","p-2137-Ch3","tInCelsius-2137-Ch3","p-2137-Ch4","tInCelsius-2137-Ch4","p-2137-Ch5","tInCelsius-2137-Ch5","atmPressureSeaLevel-10317-in-mbar","p-10317-Ch1","tInCelsius-10317-Ch1","p-10317-Ch2","tInCelsius-10317-Ch2","p-10317-Ch3","tInCelsius-10317-Ch3","p-10317-Ch4","tInCelsius-10317-Ch4","p-10317-Ch5","tInCelsius-10317-Ch5","atmPressureSeaLevel-16444-in-mbar","p-16444-Ch1","tInCelsius-16444-Ch1","atmPressureSeaLevel-16725-in-mbar","p-16725-Ch1","tInCelsius-16725-Ch1","atmPressureSeaLevel-21024-in-mbar","p-21024-Ch1","tInCelsius-21024-Ch1","atmPressureSeaLevel-20989-in-mbar","p-20989-Ch1","tInCelsius-20989-Ch1","atmPressureSeaLevel-20892-in-mbar","p-20892-Ch1","tInCelsius-20892-Ch1","atmPressureSeaLevel-20764-in-mbar","p-20764-Ch1","tInCelsius-20764-Ch1","atmPressureSeaLevel-20696-in-mbar","p-20696-Ch1","tInCelsius-20696-Ch1","atmPressureSeaLevel-21008-in-mbar","p-21008-Ch1","tInCelsius-21008-Ch1","atmPressureSeaLevel-20618-in-mbar","p-20618-Ch1","tInCelsius-20618-Ch1",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
"2023-03-09 19:00:00",0,,,,,,,,-22.933,22.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.735,25.05,,,-159.203,26.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.913,26.94,,,,,,,,,,,10304.470,-15.20,,,,,,
"2023-03-09 19:15:00",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.735,25.04,,,-157.811,26.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2023-03-09 19:30:00",0,,,,,,,,-22.933,22.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.735,25.05,,,-157.812,26.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.911,26.94,,,,,,,,,,,12432.137,-15.19,,,,,,
"2023-03-09 19:45:00",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.735,25.05,,,-159.204,26.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2023-03-09 20:00:00",0,,,,,,,,-22.933,22.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.735,25.05,,,-159.207,26.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.914,26.94,,,,,,,,,,,10544.476,-15.20,,,,,,
"2023-03-09 20:15:00",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.735,25.05,,,-159.206,26.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2023-03-09 20:30:00",0,,,,,,,,-22.933,22.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.735,25.05,,,-157.814,26.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45.281,26.94,,,,,,,,,,,11479.223,-15.20,,,,,,
"2023-03-09 20:45:00",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.735,25.04,,,-159.209,26.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2023-03-09 21:00:00",0,,,,,,,,-22.933,22.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.735,25.05,,,-159.205,26.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.916,26.94,,,,,,,,,,,16581.639,-15.20,,,,,,
"2023-03-09 21:15:00",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.735,25.05,,,-159.211,26.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2023-03-09 21:30:00",0,,,,,,,,-23.022,22.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.735,25.04,,,-159.207,26.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.906,26.95,,,,,,,,,,,11046.771,-15.20,,,,,,
"2023-03-09 21:45:00",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.735,25.05,,,-160.604,26.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2023-03-09 22:00:00",0,,,-8.41,,-4.593,25.46,,-22.933,22.32,,,,,,,,,,-25.486,25.51,890.815,25.50,-17.908,24.73,-24.512,27.30,,,,,,,,,,,,,,,-7.793,26.72,,33.123,25.05,,-17.368,26.49,,36.510,25.72,,92.822,25.46,,57.140,26.07,,,,,,,,,,93.908,26.12,,41.649,27.70,,67.564,27.19,,,-23.326,23.66,-23.463,28.99,,,,103.648,26.44,66.886,26.83,-22.778,27.49,-24.582,27.53,,,,,,,,,,,,,,,7.687,24.99,2.297,23.59,-8.797,25.15,-26.406,23.24,-23.800,26.88,,-19.078,24.34,-20.129,23.23,-9.549,23.91,-21.469,24.78,,,,51.142,24.59,,-6.996,24.52,-20.656,22.59,-22.019,21.66,,,,,,-38.598,25.60,14.214,25.61,72.908,26.68,49.395,26.59,,,,-53.157,25.77,-12.779,25.99,,,,,,,,,,,,,,,,,,,,,,,,,-21.766,24.86,-24.061,6.44,-23.293,25.67,,,,,,-15.556,-87.54,,27.105,26.18,,,,,,,,,,62.276,25.48,,40.216,25.43,,-6.616,25.88,45.195,25.59,,,,,,,,-21.735,25.05,,,-160.601,26.18,,,,,,-504.648,16.29,563.281,20.08,627.767,-4.81,547.866,25.49,598.430,25.17,,8.610,24.62,59.818,24.12,,,,,,,,1598.979,-4.10,,,,,-42.543,26.94,,-25.714,26.32,,88.432,25.12,,-8.272,27.87,,16132.891,-15.20,,16488.187,-68.38,1015.2,7.289,26.43
"2023-03-09 22:15:00",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.735,25.04,,,-159.209,26.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2023-03-09 22:30:00",0,,,,,,,,-23.022,22.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.735,25.05,,,-157.811,26.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45.279,26.94,,,,,,,,,,,5326.728,-15.20,,,,,,
"2023-03-09 22:45:00",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.642,25.04,,,-159.211,26.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2023-03-09 23:00:00",0,,,,,,,,-22.933,22.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.735,25.04,,,-157.819,26.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45.282,26.94,,,,,,,,,,,13080.548,-15.20,,,,,,
"2023-03-09 23:15:00",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.735,25.05,,,-159.204,26.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2023-03-09 23:30:00",0,,,,,,,,-22.933,22.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.735,25.04,,,-159.210,26.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.905,26.95,,,,,,,,,,,11723.608,-15.20,,,,,,
"2023-03-09 23:45:00",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.642,25.04,,,-159.210,26.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2023-03-10 00:00:00",0,,,,,,,,-22.933,22.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.735,25.04,,,-159.210,26.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.908,26.95,,,,,,,,,,,8292.642,-15.20,,,,,,
"2023-03-10 00:15:00",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.642,25.04,,,-157.815,26.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2023-03-10 00:30:00",0,,,,,,,,-22.933,22.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.735,25.04,,,-157.815,26.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.904,26.95,,,,,,,,,,,10220.395,-15.20,,,,,,
"2023-03-10 00:45:00",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.642,25.04,,,-159.209,26.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2023-03-10 01:00:00",0,,,,,,,,-22.933,22.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.735,25.04,,,-159.214,26.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.905,26.95,,,,,,,,,,,16581.636,-15.20,,,,,,
"2023-03-10 01:15:00",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.735,25.04,,,-157.815,26.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2023-03-10 01:30:00",0,,,,,,,,-22.933,22.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.735,25.04,,,-157.814,26.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.904,26.95,,,,,,,,,,,7570.487,-15.20,,,,,,
